# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Mon, 5 Aug 2013 16:14:12 BST
# Ring energy: 3.00092 GeV
# Initial ring current: 300.83517 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.12005 mm; horizontal gap= 0.80017 mm; vertical offset= 0.02498 mm; horizontal offset= 0.00002 mm
# Secondary slits:  vertical gap= 2.99900 mm; horizontal gap= 23.49900 mm; vertical offset= -0.00050 mm; horizontal offset= 0.25950 mm
# Experimental slits:  vertical gap= 1.50000 mm; horizontal gap= 4.99996 mm; vertical offset= 0.64000 mm; horizontal offset= 0.00008 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -7.92 mrad
# Harmonic rejection mirrors coating: Rhodium
# I0 Stanford sensitivity: 2 uA/V Offsets: 20 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 500 nA/V Offsets: 2 nA
# Atn5 (Xia) filters: Al 0.2 mm In Al 0.5 mm Out Al 1.0 mm Out Al 3.0 mm Out
# Sample stage: x: 0.00 mm y: 15.80 mm z: 4.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Cu_foil_34819_1.dat'
# Nexus output file: '/dls/i20/data/2013/cm5945-3/Cu_K_edge/nexus/34819_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Cu_foil
# Sample description: Copper foil
##
#
#
# Dark current intensity was collected over 1.00s. Average counts per second: I0 1047.00   It 416.00   Iref 235.00
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
9244.4480	0.16040
9246.3620	0.16127
9248.2790	0.16144
9250.2070	0.16113
9252.1400	0.16099
9254.0790	0.16117
9256.0200	0.16153
9257.9750	0.16198
9259.9340	0.16278
9261.9000	0.16414
9263.8760	0.16619
9265.8530	0.16833
9267.8420	0.17039
9269.8350	0.17270
9271.8360	0.17406
9273.8440	0.17519
9275.8560	0.17596
9277.8790	0.17631
9279.9100	0.17670
9281.9430	0.17700
9283.9860	0.17735
9286.0330	0.17773
9288.0880	0.17800
9290.1530	0.17808
9292.2230	0.17825
9294.2940	0.17825
9296.3820	0.17774
9298.4690	0.17598
9300.5680	0.17295
9302.6680	0.16907
9304.7780	0.16434
9306.8930	0.15928
9309.0230	0.15415
9311.1520	0.14894
9313.2900	0.14369
9315.4330	0.13856
9317.5880	0.13435
9319.7470	0.13073
9321.9120	0.12814
9324.0840	0.12641
9326.2610	0.12538
9328.4490	0.12376
9330.6400	0.12159
9332.8410	0.11888
9335.0440	0.11489
9337.2590	0.11050
9339.4760	0.10577
9341.7030	0.10154
9343.9410	0.09888
9346.1780	0.09809
9348.4280	0.09787
9350.6810	0.09780
9352.9440	0.09743
9355.2110	0.09665
9357.4880	0.09622
9359.7730	0.09608
9362.0580	0.09595
9364.3550	0.09607
9366.6550	0.09596
9368.9660	0.09585
9371.2780	0.09583
9373.6050	0.09576
9375.9320	0.09559
9378.2690	0.09530
9380.6160	0.09504
9382.9660	0.09471
9385.3220	0.09412
9387.6860	0.09345
9390.0580	0.09265
9392.4360	0.09190
9394.8180	0.09081
9397.2110	0.08941
9399.6110	0.08769
9402.0160	0.08555
9404.4250	0.08281
9406.8500	0.07970
9409.2740	0.07618
9411.7030	0.07238
9414.1470	0.06852
9416.5910	0.06488
9419.0430	0.06183
9421.5070	0.05929
9423.9710	0.05705
9426.4460	0.05511
9428.9280	0.05376
9431.4140	0.05261
9433.9110	0.05097
9436.4080	0.04928
9438.9170	0.04734
9441.4350	0.04540
9443.9540	0.04317
9446.4830	0.04045
9449.0170	0.03771
9451.5590	0.03497
9454.1130	0.03243
9456.6690	0.03025
9459.2300	0.02854
9461.7970	0.02681
9464.3760	0.02516
9466.9620	0.02343
9469.5500	0.02161
9472.1470	0.01994
9474.7520	0.01856
9477.3640	0.01733
9479.9820	0.01637
9482.6070	0.01553
9485.2360	0.01459
