# DIAMOND LIGHT SOURCE
# Instrument: I20-XAS Date: Thu, 30 May 2013 21:39:16 BST
# Ring energy: 3.00095 GeV
# Initial ring current: 298.25784 mA
# Filling mode: Standby
# Wiggler gap selected: 20.00000 mm
#  
# Primary slits:  vertical gap= 0.12004 mm; horizontal gap= 0.80012 mm; vertical offset= 0.02503 mm; horizontal offset= 0.00002 mm
# Secondary slits:  vertical gap= 5.00000 mm; horizontal gap= 26.00100 mm; vertical offset= -0.15000 mm; horizontal offset= 0.68950 mm
# Experimental slits:  vertical gap= 1.20000 mm; horizontal gap= 10.00004 mm; vertical offset= 0.70000 mm; horizontal offset= 0.00001 mm
#  
# Optic Hutch Mirrors Coating: Rhodium
# Monochromator crystal cut: Si(111)
# Incident angle for Harmonic Rejection Mirrors: -6.42 mrad
# Harmonic rejection mirrors coating: Silicon
# I0 Stanford sensitivity: 2 uA/V Offsets: 10 nA
# It Stanford sensitivity: 2 uA/V Offsets: 10 nA
# Iref Stanford sensitivity: 200 nA/V Offsets: 1 nA
# Atn5 (Xia) filters: Empty Out 1mm vC Out 2mm vC In 4mm vC Out
# Sample stage: x: -2.65 mm y: 20.00 mm z: 0.00 mm rot: -0.00 deg roll: 0.00 deg pitch: 0.00 deg
#
# Ascii output file name: 'Cofoil_32553_1.dat'
# Nexus output file: '/dls/i20/data/2013/cm5945-2/Co_K_edge/nexus/32553_1.nxs'
# The XML files, ScanParameters, SampleParameters, DetectorParameters, OutputParameters
# are stored in the nexus file.
#
# Sample name: Cofoil
# Sample description: Cofoil
##
#
#
# Dark current intensity was collected over 3.00s. Average counts per second: I0 128.00   It 440.67   Iref 279.67
# Dark current has been automatically removed from counts in main scan (I0,It,Iref)
#
# Energy	lnI0It          	
8391.9350	0.44810
8394.9960	0.44600
8398.0690	0.44430
8401.1480	0.44220
8404.2330	0.44030
8407.3200	0.43810
8410.4220	0.43550
8413.5260	0.43290
8416.6390	0.43030
8419.7540	0.42770
8422.8820	0.42490
8426.0150	0.42230
8429.1550	0.41950
8432.3000	0.41660
8435.4570	0.41360
8438.6160	0.41050
8441.7790	0.40800
8444.9540	0.40530
8448.1350	0.40200
8451.3230	0.39910
8454.5180	0.39600
8457.7170	0.39310
8460.9270	0.39020
8464.1400	0.38730
8467.3640	0.38440
8470.5920	0.38170
8473.8270	0.37940
8477.0700	0.37640
8480.3200	0.37350
8483.5720	0.37060
8486.8380	0.36810
8490.1080	0.36540
8493.3810	0.36260
8496.6640	0.36010
8499.9590	0.35750
8503.2570	0.35530
8506.5590	0.35290
8509.8670	0.35030
8513.1850	0.34840
8516.5110	0.34570
8519.8440	0.34340
8523.1810	0.34110
8526.5260	0.33860
8529.8790	0.33640
8533.2370	0.33410
8536.6030	0.33170
8539.9760	0.32930
8543.3520	0.32670
8546.7440	0.32430
8550.1350	0.32160
8553.5360	0.31910
8556.9430	0.31670
8560.3560	0.31430
8563.7770	0.31220
8567.2020	0.30970
8570.6390	0.30740
8574.0790	0.30480
8577.5300	0.30220
8580.9800	0.29980
8584.4420	0.29710
8587.9130	0.29430
8591.3880	0.29140
8594.8710	0.28900
8598.3560	0.28600
8601.8550	0.28340
8605.3600	0.28050
8608.8690	0.27840
8612.3870	0.27530
8615.9080	0.27290
8619.4380	0.27010
8622.9750	0.26740
8626.5200	0.26470
8630.0710	0.26170
8633.6270	0.25900
8637.1910	0.25660
8640.7620	0.25380
8644.3420	0.25120
8647.9290	0.24880
8651.5200	0.24650
8655.1200	0.24400
8658.7250	0.24120
8662.3400	0.23870
8665.9570	0.23620
8669.5830	0.23400
8673.2170	0.23150
8676.8560	0.22870
8680.5050	0.22620
8684.1580	0.22370
8687.8200	0.22130
8691.4830	0.21920
8695.1600	0.21680
8698.8400	0.21400
8702.5300	0.21140
8706.2230	0.20890
8709.9250	0.20650
8713.6340	0.20420
